model,avg_bleu_1_gram,avg_bleu_2_gram,avg_bleu_3_gram,avg_bleu_4_gram,bert_score_P,bert_score_R,bert_score_F1,rouge_1_r,rouge_1_p,rouge_1_f,rouge_2_r,rouge_2_p,rouge_2_f,rouge_l_r,rouge_l_p,rouge_l_f,avg_meteor_score
14B.64.128.0.2.4,0.399565944702654,0.287216107187804,0.2184001080499297,0.1647669112995758,0.7626118659973145,0.734807014465332,0.747748613357544,0.3631656065174597,0.4460251729174065,0.3910567152262241,0.1360278769486659,0.1613099048426729,0.1427087890965691,0.2697818880065888,0.3261526396685462,0.2838448607730616,0.2549684258978388
14B.8.16.0.2.4,0.3943584291408815,0.2832687267102278,0.2151770805826004,0.1622955425053341,0.762694776058197,0.7344748377799988,0.7475395798683167,0.363492377145286,0.4509748480189597,0.3923579324373294,0.1332860409566107,0.1617953395922705,0.1410550333484301,0.2683599536097406,0.3267240262234164,0.2822519462905375,0.252605672010364
Baichuan-M1-14B-Instruct,0.3315457560618047,0.24064463242682,0.1847690437632701,0.1402476787089428,0.7409235239028931,0.7286660671234131,0.7333306074142456,0.3693471559691592,0.4256465294137684,0.3751525186474889,0.1370680963909464,0.1548286219292543,0.1356691359151525,0.2885706912623408,0.2985986406497428,0.2676393237746024,0.25036141621282
Baichuan2-13B-Chat,0.2732335822743647,0.1984777381745599,0.1522056345229445,0.1151251040657389,0.723108172416687,0.7057846784591675,0.7132527828216553,0.3049559426218881,0.3640024949156913,0.3169792144639403,0.1114104242080908,0.1247691766674025,0.1109918377889898,0.2479174840552706,0.2241596718324899,0.2120810074788875,0.1959916101932644
Baichuan2-7B-Chat,0.2909774000925199,0.2048408567886011,0.1548103865920115,0.1159009247701602,0.7135177850723267,0.7127258777618408,0.7120010852813721,0.3440109823823893,0.3587675920767627,0.3375861940973849,0.1180500207839435,0.1144736429788393,0.1092991797554965,0.288935404956011,0.2307793058962244,0.233881050605432,0.2375994845964507
Bentao,0.346234802903296,0.2417593683971515,0.1810083367317322,0.1328078493910927,0.713097095489502,0.7204287648200989,0.7164038419723511,0.3395649241538687,0.3515276356492476,0.3408908529691253,0.1140326028823099,0.1129353805939945,0.1111697153391329,0.2508684792705403,0.2341641237191386,0.2364884704575475,0.2256964045949812
BianCang-Qwen2.5-7B-Instruct,0.2574295122406165,0.1937263869128173,0.1536842256565218,0.121358920039328,0.7503970265388489,0.698544979095459,0.7225459218025208,0.2807027654554661,0.4756753373018675,0.3381801452403564,0.1160910948675844,0.1954495174909857,0.1384317313375018,0.2384524125943741,0.3224599257108894,0.247559828452363,0.1969066122106462
BianQue-2,0.2401593565601274,0.1705249609942635,0.1309791641123797,0.1000402729421442,0.7238355278968811,0.6757683753967285,0.6982681751251221,0.2610677493560353,0.4272612533777223,0.3134274370546525,0.0899589927065039,0.1490611968246129,0.1085269475661283,0.206493908577321,0.3489301478032892,0.2443641269428815,0.1827921605131023
chatglm3-6b,0.3521294126657935,0.2638331275879976,0.2075203424231332,0.1625717106188969,0.7772693037986755,0.726765513420105,0.7504746913909912,0.3386955095337327,0.4766318586357747,0.3872332462582437,0.1393924897462183,0.1936420897598568,0.1567533116962634,0.2718580916668094,0.3723771081640743,0.301184219957305,0.2487732222135764
chatmed,0.3503952235181654,0.2438186978497819,0.1818672990271392,0.1330942032004261,0.7131431698799133,0.7202218174934387,0.7163290977478027,0.3395297293782187,0.3530053680110703,0.3415938530951611,0.113971336675849,0.1139194561948667,0.1116292479395466,0.2508492057202469,0.2364725005703408,0.23764446718126,0.2277391820209078
DeepSeek-R1-Distill-Qwen-14B,0.3472267640534594,0.2494199590906594,0.1907682729387048,0.1443086350590856,0.7241749167442322,0.7355769276618958,0.7285726070404053,0.3863567553997583,0.3730284263466723,0.3639766707294103,0.1419984704263938,0.1327147073950869,0.1290266501593308,0.3042889481701374,0.2609402523908282,0.257868450292616,0.2727322012645637
DeepSeek-R1-Distill-Qwen-32B,0.2808048125949031,0.1909651044576113,0.1405103647829052,0.1014059709211758,0.6759819388389587,0.7297587990760803,0.7010156512260437,0.402726746102762,0.2991407530588192,0.332442975054885,0.1310550248926568,0.08506371525795,0.097634701098693,0.3175077924778684,0.1724641300639189,0.2089344626129657,0.2652561700552557
DeepSeek-R1-Distill-Qwen-7B,0.3012360466418734,0.2114266364793725,0.159101569188731,0.1190558627457644,0.7128129601478577,0.716701090335846,0.7134426236152649,0.3393770984328423,0.3577107068035192,0.3327561436184724,0.11567111144761,0.1172973006530084,0.10861813007477,0.2744536041405528,0.2483269459906624,0.2361063871613254,0.2334592435437482
deepseek-r1,0.2042312502662484,0.1332148437096408,0.0929445692170283,0.0623739910063472,0.6278416514396667,0.7227776050567627,0.6714891791343689,0.4240723569690267,0.2164677526686234,0.2803793033867158,0.1072918849151432,0.0469605401530196,0.0632875989090478,0.3076021008046129,0.109875356393982,0.1566610150867446,0.2368783637455381
deepseek-v3,0.3908759603473494,0.2944130193660126,0.2318498145708608,0.1812595457788587,0.789291262626648,0.7435140013694763,0.7650821805000305,0.3795237255587895,0.5124367159810161,0.4275832881400035,0.1578566512451908,0.2159875065923117,0.1769195093635106,0.291423189851591,0.3988310245306813,0.325243876998584,0.2788034232733147
gpt-3.5-turbo,0.4054243504521303,0.2945131357966404,0.2262449738462542,0.1729194579449008,0.7685511112213135,0.7419329285621643,0.7544536590576172,0.3646633325017954,0.4509305281141626,0.3954707814736681,0.1411850482329889,0.1729474262460117,0.1511649856004955,0.281565916241854,0.3509658318648644,0.3019109589606409,0.2671853142903875
gpt-4o,0.4072538992914699,0.2946910969159778,0.2238559798724137,0.1680131271226774,0.7628496289253235,0.7427555322647095,0.7519246339797974,0.3804974220547729,0.4487836571370153,0.4020757762957593,0.1382364811824162,0.1612138607233406,0.1438459717553067,0.2830704421103502,0.3290890155917395,0.2916610988167337,0.2679471497345224
HuatuoGPT2-13B,0.3767919675798499,0.2529534883426052,0.1795861614146026,0.1255856721577705,0.7125998139381409,0.728749692440033,0.7200936079025269,0.3715830197726388,0.3191337880023105,0.3355328716736571,0.1187364429508139,0.0954373051441851,0.1025273968024058,0.3002242901976582,0.232633481236078,0.2519722385008898,0.2503050623296003
Lingdan-13B-Base,0.3611717128963297,0.2540856365137823,0.1896328864316997,0.1383392522630739,0.715539276599884,0.7250962853431702,0.7199292182922363,0.3568986856343487,0.3576897961501866,0.3524915919197086,0.124240107543174,0.1161234886138832,0.1175605019196234,0.2527879602567015,0.220222703638211,0.2297821672207836,0.2408328715570441
Lingdan-13B-PR,0.3492765399829691,0.243749360861079,0.1826348851610281,0.1345805776633766,0.7156394124031067,0.7214294075965881,0.7181647419929504,0.3465133409519574,0.3556865736227211,0.3462681849997325,0.118046054528309,0.1160512318068408,0.1145815255757982,0.2496087065578815,0.2380758438291051,0.2375211335479523,0.2291167887227915
Llama3-8B-Chinese-Chat,0.3319517410805889,0.2375266998889947,0.1800841230107255,0.1359061925148046,0.7619001865386963,0.7192793488502502,0.7390987873077393,0.329607753834406,0.4519705653357566,0.3682064377540794,0.1161060264579851,0.1599438843925565,0.127912238054049,0.2616388404936348,0.3437469687829646,0.2791306311279822,0.2331721374891102
Qwen2.5-14B-Instruct,0.3141089302665513,0.2178401206031589,0.1594291226520416,0.1135778166190676,0.7097223401069641,0.7161508202552795,0.7120588421821594,0.3450530672321025,0.3138032354890028,0.3134353386425901,0.1107807609859448,0.0915745773475977,0.0941009630461672,0.2702469840331788,0.2064019607621273,0.2169919640626038,0.221521884752126
Qwen2.5-32B-Instruct,0.3187887572306162,0.2306296338910277,0.176213936284966,0.1331993554216746,0.7612394094467163,0.7174594402313232,0.7378810048103333,0.3195534506420476,0.4579933487444926,0.365598398461545,0.1098772758146774,0.1612507588606564,0.1254783575563996,0.242043052465049,0.3572889756633747,0.2750083520005012,0.2198221518835786
Qwen2.5-72B-Instruct,0.3222320354359128,0.2237986607808566,0.1656058284354262,0.1202256177610352,0.6922208666801453,0.740653932094574,0.7147382497787476,0.41787416435418,0.3137582060920657,0.3473784912808283,0.1410603686318309,0.096677792698333,0.1092995523157514,0.3229665271422547,0.1939984673114774,0.2276733852017434,0.2776254866996723
ShenNong,0.3386301649593481,0.234321010145432,0.1754320180824408,0.1293247890946696,0.7123281359672546,0.7167412042617798,0.7141849994659424,0.3395043034946692,0.3586829855098832,0.3442355019764634,0.1139703819322244,0.1153590418015815,0.11231566089959,0.2493846860038727,0.2400136503010372,0.2387500781616391,0.2208742006330398
Sunsimiao-7B,0.301075311247973,0.224491813736035,0.1755889826719524,0.1369104508696471,0.7885034084320068,0.7173469066619873,0.7504607439041138,0.3104407734042823,0.5200677313317775,0.3804047402445559,0.1234413274959249,0.2119728208017063,0.1511056565853994,0.2462377998852803,0.4153160892643718,0.2966992636738433,0.2209235625587406
TCMchat,0.2027787288970181,0.1561667702363879,0.1258333922773849,0.1011345108741184,0.7950035929679871,0.6901307106018066,0.7375630736351013,0.2640787989310986,0.54871443453106,0.3444738768600872,0.10912129883032,0.2431582357294184,0.1445237268571844,0.2073201427348273,0.4542188674097674,0.2713571490224707,0.1775902856886895
ZhongjingGPT1_13B,0.0513659833616749,0.037375088487006,0.028736940889102,0.0213105034163726,0.6446269750595093,0.6342151761054993,0.6365494728088379,0.183126991267034,0.3082839064351764,0.1989789889342914,0.0558990582819443,0.0837556673595326,0.0559761052799868,0.154916302480317,0.1034734772725402,0.0671256606316609,0.0638901020851943
